Player,Pos,Year,Y,Ridge,RF,SVM,NeuralNet
Lavelle Hawkins,WR,2009,14.5,28.763311977975107,22.662,15.956681938290906,21.260166
Kyle Brady,TE,2005,24.700000000000003,34.12545025507855,39.036,22.70277935085896,24.321125
Plaxico Burress,WR,2012,11.7,96.29937533313743,97.74799999999998,90.69914833691668,94.5056
Riley Cooper,WR,2011,45.5,35.27088213351672,25.439999999999998,22.856486258098784,27.282722
Mewelde Moore,RB,2005,132.6,88.71208985366083,86.03199999999998,81.31929039992707,74.51269
Dallas Clark,TE,2007,159.5,70.70112029201759,53.80199999999998,63.005316020022,66.06055
Eddie George,RB,2002,242.0,130.00507369755505,123.49200000000002,128.50183565852944,115.80775
David Reed,WR,2011,-4.4,21.505655571879373,30.928,8.578090051554767,14.292194
T.J. Houshmandzadeh,WR,2006,207.7,150.64771657850497,160.24400000000006,150.98729537134363,142.12248
Larry Foster,WR,2003,1.2000000000000002,41.03469487139465,35.276,28.3087215200996,26.83286
Oronde Gadsden,WR,2002,30.8,100.20137310999708,95.368,95.68273464161484,96.66659
Arrelious Benn,WR,2017,1.7000000000000002,34.574342522592254,19.694,21.845191579469684,28.954575
Hines Ward,WR,2005,197.0,134.08425079245177,157.122,135.47898101002446,127.90451
Brandon Marshall,WR,2009,226.4,172.14813484820672,165.91800000000006,173.48385101123893,156.24355
Zach Ertz,TE,2017,165.4,123.76800568435324,138.90999999999994,121.38530877071676,111.244286
Anthony Sherman,RB,2018,19.8,30.39058919283056,26.567999999999994,18.407096318752608,21.351051
Rashaad Penny,RB,2021,118.7,22.70104893973029,40.85600000000002,9.982913044479702,14.663011
Nate Washington,WR,2014,96.7,115.91931863514644,95.42799999999995,115.17117640306192,109.08027
Brent Celek,TE,2008,51.3,39.95672073869818,60.06400000000001,28.9304805967039,28.564955
Scott Chandler,TE,2015,61.400000000000006,80.83482195600376,79.33800000000001,72.52307216241513,62.275517
Clinton Portis,RB,2004,207.0,215.02827177036875,216.906,217.69632537777585,186.28157
Larry Fitzgerald,WR,2010,194.7,161.28658696821765,161.06399999999994,161.3564083901361,154.51575
Randy Moss,WR,2003,320.5,180.1997860495993,155.29799999999994,182.8766514377544,164.16824
Antonio Brown,WR,2019,14.1,192.36447016167077,198.90400000000005,194.63694553875263,177.03983
Dwayne Bowe,WR,2009,104.4,141.14095223704027,155.48000000000005,139.48565803150012,130.38548
Mikel Leshoure,RB,2013,0.9,128.33607732946285,108.538,124.71533451938436,120.45431
Nyheim Hines,RB,2021,90.6,126.27973038736472,102.63,119.352237034583,111.408485
Jordan Cameron,TE,2015,72.1,80.13058970857004,93.972,73.43826996932182,68.78237
Anthony Fasano,TE,2012,83.7,71.67276352825407,66.45400000000001,66.45356714427278,67.21747
Trent Taylor,WR,2018,38.5,76.61229916750483,62.38800000000003,66.96583565569398,51.050182
Shaun McDonald,WR,2006,22.1,80.32757758255293,77.24999999999999,71.81723391076991,45.328785
Muhsin Muhammad,WR,2004,278.5,111.0918905096674,131.11400000000003,109.78185145399372,105.18586
Fred Davis,TE,2010,60.1,84.90662550350905,62.364,77.76815221829577,75.477936
Chris Brown,RB,2007,96.5,33.78933511662144,88.79599999999999,21.88069864351636,21.801956
Glenn Martinez,WR,2008,4.7,43.64597796617596,38.412,32.219910193705246,28.51842
Darrius Heyward-Bey,WR,2017,14.9,47.26389417324333,50.7,34.71206828501734,33.2241
Zach Miller,TE,2012,12.2,39.81898378177992,48.412,30.679794362543568,29.05168
Harry Douglas,WR,2016,28.5,68.24832466601305,49.304,59.50511985994929,60.589035
LaDainian Tomlinson,RB,2011,111.9,148.27366686752993,180.502,145.6175952507235,128.23453
Brandon Manumaleuna,TE,2004,30.9,44.83706800776462,64.37799999999999,35.3852961809502,34.02295
Kevin Kasper,WR,2002,2.4000000000000004,32.27984950055336,42.96800000000002,20.71314944861291,23.266813
Isaiah Crowell,RB,2016,185.1,103.90868562787745,115.74799999999996,98.781293525363,90.243416
Brian Quick,WR,2015,15.2,94.56188674366244,81.71999999999997,89.04029488451101,78.25847
Michael Gaines,TE,2005,33.5,21.06070127366449,23.57,8.618375838573755,16.709139
Mewelde Moore,RB,2010,43.4,54.110132021484205,40.79800000000001,42.0402844981022,33.111485
Tre Mason,RB,2015,38.5,108.7893925066227,132.34599999999998,103.88731778466207,99.211136
Frank Gore,RB,2017,153.10000000000002,145.00855469348494,142.53199999999993,143.78435283673107,133.1723
Terrence Austin,WR,2011,17.700000000000003,32.18710419657995,26.228,19.52979913858364,24.178852
Kassim Osgood,WR,2010,15.0,22.365852896811944,25.04799999999999,8.845014881862923,17.811077
Danny Amendola,WR,2011,5.0,115.18731739339148,105.70399999999998,107.01227236828592,94.23292
Kevan Barlow,RB,2006,76.6,99.90031288303224,81.94999999999999,95.00033983356296,82.28245
Adrian Peterson,RB,2019,136.5,133.9924789588309,127.416,133.26896359274053,119.985435
Deonte Harris,WR,2021,93.1,58.0860963229827,82.89599999999999,47.14406825865316,38.487667
Theo Riddick,RB,2015,139.0,72.32508290156477,77.366,61.599729005444736,57.018795
Dallas Goedert,TE,2021,133.0,97.1535395133088,107.752,91.76315556435742,87.155815
Chester Taylor,RB,2004,114.8,63.474499422941335,58.83599999999998,52.522612701943466,38.931835
Luke Willson,TE,2017,46.8,40.54116738117459,32.846000000000004,29.50832068765473,27.429369
Bobby Engram,WR,2003,115.7,88.8122297736131,79.35200000000002,83.37852153060813,68.333755
Orson Charles,TE,2018,3.8,32.57163469404341,38.00000000000001,20.243747193700912,25.50564
Early Doucet,WR,2012,35.6,104.4420562297121,128.44,97.41841104274629,99.59362
Louis Murphy,WR,2014,63.5,27.73574053419459,28.952,14.236739249610572,18.351215
Jaleel Scott,WR,2020,2.1,23.25637713476712,30.511999999999997,10.071061676765318,16.188112
Jason Snelling,RB,2011,52.0,100.89309845022576,75.78799999999998,91.60207077366005,87.73017
Frank Gore,RB,2012,208.8,139.53005871548865,161.70999999999998,138.62902650197674,123.82698
Chester Rogers,WR,2017,46.7,51.94384707975803,49.784000000000006,41.5662376035915,34.453632
T.J. Hockenson,TE,2020,139.8,71.04002421278041,55.544,61.97922286025758,50.71585
Alvis Whitted,WR,2001,3.1,40.48534749652824,43.982,27.872827405770416,29.748028
Alex Smith,TE,2012,11.2,36.93086623125644,28.5,25.028506067957856,25.193327
Michael Pittman,RB,2001,152.0,155.83498303479246,222.646,154.24015698670155,137.5746
James Starks,RB,2015,140.8,69.74844274357031,46.74,58.99515613989213,48.6197
Verron Haynes,RB,2004,62.400000000000006,34.09458390318405,21.742000000000004,21.621972485700425,22.637508
Mike Gillislee,RB,2016,119.2,56.46844424573814,100.166,45.40273847963908,33.649845
Adrian Peterson,RB,2007,240.4,38.4800405697897,31.053999999999995,26.14293879060667,30.32817
MyCole Pruitt,TE,2016,20.700000000000003,29.13110594177036,17.842,16.408255613830285,23.886503
Larry Fitzgerald,WR,2019,139.9,107.35740629655064,119.352,103.10176991181552,99.95094
Adrian Peterson,RB,2017,177.0,30.25950920607984,64.332,17.865200634976,19.984106
Jeff King,TE,2009,48.5,35.68896675168448,39.38399999999999,26.44512676700758,27.594448
Tab Perry,WR,2006,11.0,28.18786270328623,34.807999999999986,14.889643724197477,19.80043
Kevin Ogletree,WR,2010,4.9,33.92972698109904,33.88600000000001,21.970657828052083,23.95469
BenJarvus Green-Ellis,RB,2012,160.8,112.75821875083447,159.48,107.25745145891902,107.17167
Mario Manningham,WR,2011,95.8,134.8848176713224,120.75,133.58142686396337,122.01792
Chris Ivory,RB,2018,69.5,76.98906060952709,67.436,68.11484513158015,57.710773
Damaris Johnson,WR,2013,0.4000000000000003,52.298335338823165,49.264,41.7595264356834,34.32679
Reggie Swinton,WR,2002,10.1,34.74606738792683,20.872,21.880658854541856,28.46831
Derrick Blaylock,RB,2006,9.8,28.24611737937369,55.64800000000001,15.677448967859974,19.508898
Michael Clayton,WR,2007,41.3,70.57169210015337,44.36199999999998,61.85708299229579,40.9342
Kevan Barlow,RB,2003,182.6,104.04049496583784,118.188,96.63004555543858,98.49958
Eddie Kennison,WR,2001,134.9,88.5110889816646,75.68399999999998,81.22259729174677,57.293083
D.J. Williams,TE,2012,9.2,22.38771406679457,32.662000000000006,9.131236116695923,15.995786
Jordy Nelson,WR,2017,110.7,177.93334359275048,163.51999999999998,181.0137254447271,168.67593
Cameron Brate,TE,2019,73.1,65.52592568880715,51.99999999999999,54.39784338741863,43.111176
Denard Robinson,RB,2015,53.5,88.77567643198417,80.65599999999999,81.59277529651516,65.015495
Santana Moss,WR,2003,206.2,80.04917666058864,71.244,71.88747010292671,70.55942
Shawn Bryson,RB,2003,135.6,25.596857479202768,84.99400000000003,12.624601904154687,17.925133
Plaxico Burress,WR,2007,209.5,141.72823817548417,138.02999999999997,142.6522290669804,135.57803
Laviska Shenault Jr.,WR,2021,95.5,106.28519123515728,100.88400000000004,102.0759155787824,100.30224
Marc Mariani,WR,2016,-0.5,50.204487747853854,51.540000000000006,41.22463368676323,32.608643
Jim Kleinsasser,TE,2004,3.4000000000000004,67.3970450768052,53.54599999999998,60.949306394569774,48.881714
Sammy Morris,RB,2007,62.900000000000006,77.06119718740246,121.05400000000004,67.31419289586844,61.92654
Brent Celek,TE,2013,100.2,93.85536485119896,71.37,90.42509264481424,79.215485
Reuben Droughns,RB,2007,69.9,107.38403112804912,152.69399999999993,102.95357623917955,94.92108
Matt Lengel,TE,2017,9.2,27.25901216161145,25.094,14.16192129867772,20.221022
Dennis Northcutt,WR,2003,120.2,113.62335574053304,106.90199999999996,109.65500224833546,103.41183
T.J. Duckett,RB,2003,152.8,79.77065786478585,83.94200000000001,71.24950002078859,56.89753
Cole Beasley,WR,2020,161.7,118.51728009322464,130.54,114.21043539035088,110.38864
Will Heller,TE,2006,11.2,22.65272096693444,33.173199999999994,9.496252218405653,14.846137
Rhett Ellison,RB,2014,36.3,27.16518415600335,12.462000000000003,15.647098928306193,20.246502
Zach Line,RB,2016,1.5,34.75020399624363,54.19000000000001,22.86320877957648,30.269949
Greg Ward,WR,2021,31.0,77.91297635516622,74.97399999999999,68.28408990674716,69.01107
Matt Forte,RB,2010,235.1,150.55780127563338,193.388,150.79420188283268,135.36928
Joe Klopfenstein,TE,2009,1.6,27.84270044526339,23.688,17.291845586820145,23.46015
Julio Jones,WR,2020,120.6,181.80142344863845,186.52200000000005,187.8609411170584,169.40207
Weslye Saunders,WR,2012,2.5,22.084882098694088,13.984000000000004,9.981933485491098,17.299217
Rob Gronkowski,TE,2017,188.9,111.05661873059891,112.79599999999994,109.63948883501588,99.93095
Billy Miller,TE,2001,104.8,21.480953774355196,26.54,8.127630084999709,15.490788
Chris Horn,WR,2005,27.7,45.77550092739408,42.108,33.66228685319403,30.765768
Bryant Johnson,WR,2009,77.2,80.28430548394164,91.008,74.16404230308962,70.607025
Rashard Mendenhall,RB,2013,131.1,51.12397731875262,113.19600000000004,40.75863507841468,32.65759
Devery Henderson,WR,2006,127.9,64.43476709962201,71.916,53.66826621757765,60.44196
Justin McCareins,WR,2007,32.7,55.409279438697794,63.29999999999999,46.68586228653301,42.393272
Ryan Hewitt,TE,2016,2.3,23.564604140249983,26.208,13.805560578040648,20.348198
Ahmad Merritt,WR,2003,4.5,34.7287528525154,37.95,21.71160736261845,24.871372
Hakeem Nicks,WR,2011,199.2,167.85496476436344,202.66800000000003,169.35927057079093,158.22688
Kyle Rudolph,TE,2013,64.3,87.18380708748595,78.442,79.65386327947976,87.60375
Richard Owens,TE,2005,2.8,33.92516113730275,25.79599999999999,21.984798738722105,23.718449
Martellus Bennett,TE,2010,40.5,36.93786230400502,41.29400000000001,25.68087372080256,25.513296
Clarence Moore,WR,2005,7.4,59.783853737999394,62.708,48.25914384262802,52.231316
Ben Watson,TE,2011,71.5,103.5247583051362,80.47799999999998,100.43735421687536,97.227005
Rudi Johnson,RB,2004,225.3,136.1907069149593,167.46000000000004,132.44465755029094,126.734436
Jackie Battle,RB,2008,2.8,28.757138429356598,40.014,15.75036825727831,18.37449
Ryquell Armstead,RB,2020,11.1,49.5256200734742,51.50000000000001,37.71869624581071,32.913666
Chaz Schilens,WR,2010,12.5,85.4878339057318,95.402,78.90872860402892,64.37849
Brice Butler,WR,2016,47.900000000000006,66.6323174727885,83.49599999999998,57.54568933151477,50.259907
Keenan Allen,WR,2015,128.0,119.66247073509756,137.99800000000002,115.69131568403516,105.91508
Olamide Zaccheaus,WR,2021,74.30000000000001,59.79064089496828,57.34400000000001,49.58780518616892,43.783123
Jamal Lewis,RB,2004,155.20000000000002,227.25423718101337,182.124,233.9522712146249,200.63887
Bill Schroeder,WR,2003,69.7,91.68974653603696,84.68799999999999,87.32928389297786,92.38019
Chris Ivory,RB,2013,99.3,43.21381907558151,49.78999999999999,32.1037962415858,27.084026
Rod Gardner,WR,2003,117.5,138.0589569554747,149.39799999999997,137.26289317012976,131.69673
Steve Breaston,WR,2012,8.9,105.6696374173968,104.75799999999998,103.12308764368332,97.48563
Trevor Gaylor,WR,2001,28.700000000000003,43.33426115655941,32.562,30.4835964151086,33.727093
Tony Gonzalez,TE,2010,136.60000000000002,123.45602700938178,102.298,120.42830528111976,108.71631
Erron Kinney,TE,2002,23.8,49.40340822621037,57.782,40.77838380188825,33.126106
Lance Dunbar,RB,2014,40.6,44.00111740781601,74.458,32.48401798593939,29.7471
Frank Gore,RB,2007,208.3,222.24099745951557,233.17200000000008,227.34628644971144,188.17163
Brian Hartline,WR,2013,163.60000000000002,131.56301847099968,93.504,131.98389603816685,118.53701
Brandon Tate,WR,2011,25.6,70.6253360300061,82.77000000000002,64.03609686389878,64.5206
Latavius Murray,RB,2020,122.70000000000002,111.91113002348048,135.05599999999998,106.02851087775404,105.54792
Bryan Gilmore,WR,2004,32.1,44.00904775736194,40.216,33.30824632287524,30.366144
Nick Toon,WR,2014,34.4,30.215324618230028,12.434,17.7540156025522,24.688675
Andre Caldwell,WR,2013,46.7,24.61351559849561,15.491999999999994,11.402249924341938,19.092104
Lex Hilliard,RB,2011,17.5,20.875524484757143,51.216,7.689761666371481,14.532371
Tony Jones,RB,2021,19.6,20.63750182207653,36.537666666666695,8.000401197796506,14.001941
Zach Zenner,RB,2016,84.0,26.881109324693668,47.288,14.380406231532255,17.689745
Pierre Thomas,RB,2008,176.4,67.30744808863204,45.374,57.45686848714261,41.712326
Travis Henry,RB,2006,173.9,65.79825123022692,91.688,55.368468213818495,47.043243
Noah Brown,WR,2018,7.9,24.34055011069482,37.67199999999999,11.152761928032357,18.17484
Lance Dunbar,RB,2017,11.7,43.03171844201042,36.28999999999999,30.455858917088555,27.57114
Eddie Lacy,RB,2017,25.6,54.4667479200571,62.872,45.04676608348707,35.393215
Michael Thomas,WR,2019,298.1,187.109163258278,184.89200000000008,192.7832272091396,175.05202
Reggie Kelly,TE,2002,23.2,30.414048399664942,36.594,20.297119284337,23.801128
Reggie Jones,WR,2001,1.4000000000000004,56.44070572307303,60.82799999999998,45.65736857227546,35.887913
Vernon Davis,TE,2007,98.9,62.14897956282274,70.63600000000001,52.5287780731224,51.65026
Jeremy Shockey,TE,2008,69.30000000000001,95.8840692042984,99.248,91.00158182989048,79.17521
Terry Kirby,RB,2002,27.1,35.00001166840805,22.306,22.72731449874739,22.87037
Trevor Davis,WR,2017,10.8,26.25627770188688,20.853999999999992,12.984074530986256,17.983889
Eli Rogers,WR,2018,11.5,40.22792016916859,36.764,27.82992711788104,26.103521
Paul Perkins,RB,2018,4.300000000000001,32.575949693110715,29.726,20.983678738686883,21.530342
Tony Gonzalez,TE,2003,187.1,110.64741425366398,104.274,108.28765811953085,108.70034
Ray-Ray McCloud,WR,2019,20.2,26.18462987328897,19.994,13.284123949788338,19.573042
Shonn Greene,RB,2011,175.5,103.32168565530318,116.93200000000004,96.76491178091054,92.01036
Jeremy Shockey,TE,2006,137.3,127.56578572861127,122.40400000000004,125.68182329879517,120.16854
Alan Cross,TE,2017,8.3,27.70532677014949,23.024000000000004,14.403630342889826,18.854115
Luke Stocker,TE,2016,4.800000000000001,21.96644022629299,16.433999999999994,11.735288773920914,17.776064
Laquon Treadwell,WR,2019,28.9,56.163867744617285,54.68999999999998,46.04223835793896,35.70508
Chris Thompson,WR,2018,69.1,30.50488863697228,26.011999999999997,17.975046591932063,24.35672
Marshawn Lynch,RB,2018,71.5,117.75799514684472,90.73,114.90660242393764,107.69742
Montell Owens,RB,2009,0.1,29.62302582874989,25.944,16.81778292685378,19.676012
Tyler Kroft,TE,2018,5.6,71.46768370683046,75.26599999999999,63.69030165487753,83.24716
Nate Washington,WR,2012,119.6,140.17110508714592,155.44,140.84231308434804,133.56343
Santonio Holmes,WR,2013,63.1,105.89239126473164,77.33,99.3691171791285,86.81435
Markus Wheaton,WR,2016,13.1,105.28681927773772,110.65400000000004,101.62975890357912,100.24917
Brandon Marshall,WR,2016,126.3,203.301663918428,236.49000000000007,209.7124094353688,189.42604
Robert Woods,WR,2021,112.7,148.0092634594753,120.40600000000002,147.11105450733072,136.67482
Brian Leonard,RB,2010,35.800000000000004,57.60002364500185,35.181999999999995,46.54647918283858,34.964363
Jamal Lewis,RB,2003,308.1,186.29828469151488,209.83399999999995,188.8291390491674,160.91516
Maurice Jones-Drew,RB,2013,161.20000000000002,79.18997030878185,74.88200000000002,70.79299566062917,57.548923
Cliff Russell,WR,2004,0.0999999999999996,25.84947302714332,22.992,12.75621302560178,17.82643
Reggie Bush,RB,2014,87.0,174.0878560117261,188.63599999999997,173.90754595797256,147.90263
Eddie Kennison,WR,2005,176.5,153.42738353223433,122.118,157.2871039383212,142.80571
Torry Holt,WR,2009,95.7,107.7672213749534,90.348,103.7615606602316,96.5926
Jed Weaver,TE,2004,13.3,61.33311321216124,62.844,55.72431437140322,42.11854
Carlos Hyde,RB,2016,172.60000000000002,75.73200711813024,74.74000000000004,67.57546329806411,50.867634
Kevin Curtis,WR,2005,148.60000000000002,75.40454125099684,65.40400000000002,66.37494273824267,57.33061
Heath Miller,TE,2008,91.4,86.68584634520205,105.838,83.40303638657419,84.525795
Vincent Jackson,WR,2012,222.4,148.3444770775257,125.168,152.18442771028285,140.31433
Randy McMichael,TE,2007,80.4,90.83498694021053,67.68199999999997,86.21689879622699,69.314316
Thomas Jones,RB,2004,203.5,96.4343292748004,97.81799999999996,89.07672684445708,81.86035
Auden Tate,WR,2020,22.0,92.28882115242892,90.898,87.37721888407688,75.15868
Jonathan Stewart,RB,2012,65.80000000000001,144.15737364638443,112.53599999999996,140.52545464221492,129.78122
Phillip Supernaw,TE,2017,11.9,25.91768621691637,15.701999999999998,13.41087122228889,22.280977
Bobo Wilson,WR,2018,7.2,28.758565059909152,33.278000000000006,16.29635154702612,20.75111
Donte' Stallworth,WR,2012,12.8,68.14078292844715,68.51799999999997,57.85844619169247,53.164665
Ahmad Bradshaw,RB,2012,167.5,133.41932557934052,166.18599999999995,129.12518943943044,125.41844
James White,RB,2021,25.2,87.87421372560193,53.222,77.45057778768357,61.081654
Anquan Boldin,WR,2012,148.9,122.13030213249787,135.954,121.68966788055953,114.55447
DeSean Jackson,WR,2020,37.8,83.24511086580989,125.96800000000002,75.82066964506052,60.830055
Tiki Barber,RB,2004,315.6,179.70498792880227,220.30800000000008,179.84155467606638,158.09143
Kevin Curtis,WR,2009,10.7,85.47059605581718,85.62200000000003,77.91954615124638,60.296154
Bill Schroeder,WR,2004,21.1,62.867501568128766,71.502,53.9185108598888,42.28905
Adam Thielen,WR,2019,99.4,184.4090913589828,170.91199999999998,189.53195298887124,171.2896
Jordan Norwood,WR,2016,29.700000000000003,48.88771656647374,54.93,38.06560551763127,33.045135
Julio Jones,WR,2014,243.4,171.65430227154923,141.88599999999997,171.6103558035295,142.90045
Ben Watson,TE,2008,41.900000000000006,82.00955528274713,68.506,74.62177636271069,71.94933
Muhsin Muhammad,WR,2006,144.3,109.40951855232136,109.754,103.88690103887726,88.60923
Rex Burkhead,RB,2020,95.1,89.01660513527891,70.086,80.65477611422985,75.3947
Erik Lorig,TE,2013,10.2,28.577930654449773,22.123999999999995,16.807944445634845,20.748363
Troy Walters,WR,2004,1.0,77.1377201235075,90.19400000000002,69.24715236147685,65.15179
Aaron Stecker,RB,2003,25.8,43.46561368367247,54.048,31.681782519081324,27.519947
Troy Niklas,TE,2015,17.3,26.29888527536346,21.832000000000008,14.07328554231654,19.859747
Jared Cook,TE,2018,159.60000000000002,90.90298349113507,81.694,87.99408800853257,80.32917
Michael Cox,RB,2014,5.2,24.71853285841672,28.739999999999995,11.933517187184911,17.66426
Andre Ellington,RB,2014,154.5,125.89697355347012,93.108,120.04883853510212,107.24146
Eric Saubert,TE,2021,14.7,21.312128680847124,9.382,8.982790733331932,16.135859
Jordan Taylor,WR,2017,18.700000000000003,47.62545762502816,33.50399999999999,35.992497687855746,32.64376
Knowshon Moreno,RB,2011,37.5,140.09258162483536,103.26600000000002,138.87467008161127,126.705795
Josh Parry,RB,2005,1.6,28.51066361420561,18.123999999999995,15.928476884431362,21.722866
Jerry Rice,WR,2001,207.4,117.53508065806732,125.66399999999996,113.00148698128442,111.97507
Derrick Ward,RB,2009,83.9,153.89255446682205,113.006,151.425518176119,132.91557
Derek Hagan,WR,2013,40.900000000000006,50.71386367932102,44.28799999999998,39.79352785677035,34.126785
Chris Cooley,TE,2009,57.7,110.94064665281856,113.12599999999996,109.19509128537857,92.967255
Todd Gurley,RB,2016,174.7,146.28915943546775,180.04000000000005,145.49532126890182,133.65062
Will Dissly,TE,2019,60.400000000000006,67.55905403564984,56.790000000000006,58.44526382695108,46.680336
Lamar Smith,RB,2002,138.4,134.42132372157732,114.924,132.44889648000884,122.22064
T.J. Duckett,RB,2007,56.9,38.589711608378046,62.198,26.31173393361143,27.08921
Mike Thomas,WR,2018,2.4000000000000004,35.2372050650758,32.094,22.948275584553663,29.208225
Jaylen Samuels,TE,2021,3.8,28.983746185695253,28.584,15.849402860233988,19.880772
David Givens,WR,2003,104.0,35.62430556072631,32.462,22.568972991365957,26.236795
Javon Walker,WR,2004,250.7,112.66467348104251,124.91799999999998,107.83460415134157,107.53247
Juwan Johnson,WR,2021,46.4,26.22493465982069,20.118,13.811868840198828,20.107374
Randy Moss,WR,2009,241.9,142.24920275179645,124.71999999999998,142.02745973880286,133.06975
Kendall Hinton,WR,2021,31.0,20.58438261814321,31.99433333333332,7.66361689341727,13.753955
Andre Hall,RB,2008,14.4,50.3447192654466,86.072,38.923938355367966,35.73842
Greg Lewis,WR,2004,28.4,33.13448183200778,29.987999999999992,20.95025162540115,24.242218
Frank Gore,RB,2006,290.5,92.38923322717406,84.60199999999999,83.83115908942594,77.75017
Jordan Todman,RB,2015,2.2,62.608397780261534,49.24400000000001,51.426220927221934,36.93167
Chase Edmonds,RB,2021,121.8,116.48192296618852,96.43399999999998,109.08726485947452,101.12426
Donnie Avery,WR,2009,111.4,105.51821177961276,120.82400000000004,99.9487853096581,99.557236
Tony Stewart,TE,2004,15.8,40.65104133047287,35.84,30.340503470008585,27.511017
Larry Fitzgerald,WR,2018,143.9,156.27704431300828,158.06200000000007,156.71512579689312,143.82144
Will Fuller,WR,2017,99.2,93.20564171442868,93.698,88.04335901608016,87.68808
Derrick Ward,RB,2010,65.1,77.42352379249111,87.43800000000002,67.71113015006377,57.384315
Adam Humphries,WR,2018,146.7,94.78367819769204,100.568,87.5048737456074,73.144684
Corey Davis,TE,2020,158.9,86.04848376444575,51.52000000000001,81.75552736308856,73.47221
Anthony Dixon,RB,2013,22.1,30.164200007588555,26.419999999999995,17.803955420441156,17.860115
Matt Spaeth,TE,2008,22.1,27.580022746611704,19.764,15.55995758276714,19.517567
David Kircus,WR,2005,23.2,34.818035726881426,29.723999999999997,21.56382057024902,28.526697
Jacoby Jones,WR,2011,80.4,90.22279212737928,78.92999999999998,83.03250987746962,78.59447
Daniel Fells,TE,2012,10.5,44.47003660549684,41.98199999999999,36.85901575680399,32.86565
Austin Carr,WR,2019,1.4,34.93590563125332,18.474000000000004,22.64257613688569,25.157406
James White,RB,2019,160.8,169.31866482503165,142.69400000000005,164.3819805282243,146.18884
Maxx Williams,TE,2018,29.1,33.3167904825316,38.63399999999999,21.98655945479432,23.88492
Kelley Washington,WR,2006,22.0,43.799398842410746,19.626000000000005,31.44744294333788,27.658741
Tyler Eifert,TE,2017,6.6000000000000005,99.5150729391919,78.066,91.46864206661805,82.96155
C.J. Spiller,RB,2013,132.3,183.05865018887067,159.96999999999997,184.50017442293267,153.54364
Dan Herron,RB,2013,9.5,20.50624812009287,12.557199999999993,7.494591655288268,13.697047
Aaron Moorehead,WR,2004,1.2000000000000002,40.04360576329454,37.07399999999999,28.024125582542126,28.819408
Orleans Darkwa,RB,2016,25.3,38.284045960520096,49.208,26.26728756418545,25.487284
Mike Davis,RB,2021,114.20000000000002,134.71742767440435,130.69199999999998,130.4792311382417,123.16493
Rashad Jennings,RB,2014,123.5,124.57848876794276,90.28400000000002,120.41592229020183,112.54649
James White,RB,2020,90.1,135.30776147460293,123.53199999999995,128.4320849154315,115.38133
Jalen Parmele,RB,2009,1.7000000000000002,22.241001169812407,12.548,9.474055145443243,14.5337515
Dustin Lyman,TE,2003,13.5,40.21668875002081,28.754000000000005,28.29591142189298,27.048126
Alex Erickson,WR,2017,17.6,28.330455880314688,25.556,15.570814508053672,21.38215
Cedric Benson,RB,2008,111.2,96.97898426168892,95.128,91.6425339377308,79.296196
Anthony Gonzalez,WR,2008,118.9,90.7065285992526,78.53200000000004,86.9117485647256,84.13317
Ameer Abdullah,RB,2020,26.0,43.18194858116916,50.05999999999999,30.595293309793405,26.835798
Adam Thielen,WR,2015,29.3,35.561705623489885,42.148,23.61115381077591,28.983997
Antonio Chatman,WR,2007,30.9,30.849723618363758,51.71999999999999,17.949127038471232,20.582832
Patrick Johnson,WR,2004,4.1,40.58951987469848,44.70799999999999,28.44749706630406,28.656076
Tony Fisher,RB,2005,84.0,79.72937624794396,74.366,69.67858711798908,55.977425
Frank Gore,RB,2016,193.2,137.15584069106905,126.942,134.99306162730164,126.20188
A.J. Jenkins,WR,2014,11.6,34.25527061548759,40.29400000000001,21.51537489724194,28.465237
Ray Rice,RB,2009,285.1,93.23494665114296,99.26399999999995,85.68736247871348,79.196594
Boston Scott,RB,2020,79.1,82.6261074398659,79.62800000000003,73.27950537616805,69.520546
Quentin McCord,WR,2002,36.8,30.86526960209146,34.138000000000005,18.39285260757206,23.240747
Darrell Jackson,WR,2001,192.00000000000003,105.83740378220551,126.918,100.35796198345793,102.61494
Ted Ginn Jr.,WR,2009,71.2,111.57711186876467,110.874,109.61502587246171,104.23779
Michael Bush,RB,2013,50.5,77.27194797671763,77.04400000000004,68.18132335977694,55.631653
Dexter McCluster,WR,2012,80.2,108.46242268644798,88.16399999999997,100.24036028575732,95.3549
Julius Jones,RB,2005,160.60000000000002,122.12798528690428,162.93599999999998,116.41508615531076,113.47977
Jacob Hollister,TE,2021,16.0,49.00079477906904,43.08599999999999,37.56926191727507,31.698296
Travis Henry,RB,2007,97.1,135.0533731769915,172.75400000000002,133.3005090032735,115.71306
Ashley Lelie,WR,2003,97.6,83.71088561078673,83.124,76.65694446104179,68.23241
Glenn Martinez,WR,2006,18.5,23.490306950216933,40.01600000000001,9.987053053976185,17.032795
Branden Oliver,RB,2015,28.500000000000004,109.89825113106042,91.75599999999996,103.40686825367946,98.518005
Benny Snell Jr.,RB,2020,67.9,60.47329902467573,110.08599999999998,50.97104246398168,36.816677
Miles Austin,WR,2012,161.3,115.86166211008356,152.754,111.75627996687332,108.17684
Gijon Robinson,TE,2009,10.7,31.87589851242307,34.73400000000001,22.8326279968512,24.695038
Branden Oliver,RB,2016,13.9,51.56954213149449,54.07599999999998,40.682666289605706,32.84028
